
================ Hyper-parameters ================

TRAIN_PATH=./data/update_20190423/train
DEV_PATH=./data/update_20190423/dev
TEST_PATH=./data/update_20190423/test
TRAIN_FEATURES_PATH=./data/update_20190423/
DEV_FEATURES_PATH=./data/update_20190423/
TEST_FEATURES_PATH=./data/update_20190423/
MAX_SENTENCE_LENGTH=100
EMBEDDINGS=baidubaike
EMBEDDING_SIZE=300
POS_EMBEDDING_SIZE=50
EMB_DROPOUT_KEEP_PROB=0.7
HIDDEN_SIZE=300
RNN_DROPOUT_KEEP_PROB=0.7
NUM_HEADS=4
ATTENTION_SIZE=50
DESC=
DROPOUT_KEEP_PROB=0.5
L2_REG_LAMBDA=1e-05
BATCH_SIZE=520
TEST_BATCH_SIZE=256
NUM_EPOCHS=100
DISPLAY_EVERY=10
EVALUATE_EVERY=1000
NUM_CHECKPOINTS=5
LEARNING_RATE=1.0
DECAY_RATE=0.9
ALLOW_SOFT_PLACEMENT=False
LOG_DEVICE_PLACEMENT=False
GPU_ALLOW_GROWTH=True
CHECKPOINT_DIR=None

==================================================

2019-04-24T22:11:53.776984: step 10, loss 12.4012, acc 0.459615
2019-04-25T08:02:45.869564: step 90190, loss 1.75259, acc 0.976923
2019-04-25T08:02:50.015512: step 90200, loss 1.73816, acc 0.978846
2019-04-25T08:02:54.173993: step 90210, loss 1.73115, acc 0.984615
2019-04-25T08:02:58.247590: step 90220, loss 1.76405, acc 0.967308
2019-04-25T08:03:02.396003: step 90230, loss 1.73393, acc 0.978846
2019-04-25T08:03:06.526589: step 90240, loss 1.72618, acc 0.990385
2019-04-25T08:03:10.581817: step 90250, loss 1.74439, acc 0.980769
2019-04-25T08:03:14.740921: step 90260, loss 1.74402, acc 0.975
2019-04-25T08:03:18.858854: step 90270, loss 1.73233, acc 0.986538
2019-04-25T08:03:22.913441: step 90280, loss 1.73276, acc 0.984615
2019-04-25T08:03:27.034120: step 90290, loss 1.74738, acc 0.976923
2019-04-25T08:03:31.210499: step 90300, loss 1.72427, acc 0.988462
2019-04-25T08:03:35.281500: step 90310, loss 1.74756, acc 0.975
2019-04-25T08:03:39.399115: step 90320, loss 1.75194, acc 0.978846
2019-04-25T08:03:43.555571: step 90330, loss 1.73543, acc 0.986538
2019-04-25T08:03:47.617567: step 90340, loss 1.74851, acc 0.969231
2019-04-25T08:03:51.765687: step 90350, loss 1.73634, acc 0.978846
2019-04-25T08:03:55.903032: step 90360, loss 1.73419, acc 0.982692
2019-04-25T08:03:59.982164: step 90370, loss 1.72964, acc 0.980769
2019-04-25T08:04:03.992580: step 90380, loss 1.73699, acc 0.980769
2019-04-25T08:04:08.216555: step 90390, loss 1.74178, acc 0.975
2019-04-25T08:04:12.289475: step 90400, loss 1.75029, acc 0.969231
2019-04-25T08:04:16.400719: step 90410, loss 1.7398, acc 0.978846
2019-04-25T08:04:20.528395: step 90420, loss 1.73587, acc 0.986538
2019-04-25T08:04:24.610222: step 90430, loss 1.76221, acc 0.965385
2019-04-25T08:04:28.775003: step 90440, loss 1.73238, acc 0.980769
2019-04-25T08:04:32.921415: step 90450, loss 1.73353, acc 0.980769
2019-04-25T08:04:37.014770: step 90460, loss 1.73512, acc 0.980769
2019-04-25T08:04:41.187302: step 90470, loss 1.73723, acc 0.976923
2019-04-25T08:04:45.294717: step 90480, loss 1.73829, acc 0.971154
2019-04-25T08:04:49.315119: step 90490, loss 1.73251, acc 0.982692
2019-04-25T08:04:53.451100: step 90500, loss 1.74073, acc 0.976923
2019-04-25T08:04:57.584646: step 90510, loss 1.73191, acc 0.980769
2019-04-25T08:05:01.678246: step 90520, loss 1.74375, acc 0.975
2019-04-25T08:05:05.806259: step 90530, loss 1.71828, acc 0.986538
2019-04-25T08:05:09.975728: step 90540, loss 1.74394, acc 0.973077
2019-04-25T08:05:14.036900: step 90550, loss 1.71945, acc 0.980769
2019-04-25T08:05:18.200996: step 90560, loss 1.74142, acc 0.973077
2019-04-25T08:05:22.291012: step 90570, loss 1.73933, acc 0.976923
2019-04-25T08:05:26.339504: step 90580, loss 1.73954, acc 0.973077
2019-04-25T08:05:30.592606: step 90590, loss 1.72318, acc 0.978846
2019-04-25T08:05:34.728904: step 90600, loss 1.72935, acc 0.978846
2019-04-25T08:05:39.010080: step 90610, loss 1.72585, acc 0.978846
2019-04-25T08:05:43.257427: step 90620, loss 1.73048, acc 0.975
2019-04-25T08:05:47.343090: step 90630, loss 1.72464, acc 0.984615
2019-04-25T08:05:51.595371: step 90640, loss 1.72146, acc 0.984615
2019-04-25T08:05:55.903792: step 90650, loss 1.72293, acc 0.982692
2019-04-25T08:06:00.013427: step 90660, loss 1.74629, acc 0.971154
2019-04-25T08:06:04.149553: step 90670, loss 1.71266, acc 0.988462
2019-04-25T08:06:08.226194: step 90680, loss 1.74328, acc 0.963462
2019-04-25T08:06:12.334267: step 90690, loss 1.7162, acc 0.988462
2019-04-25T08:06:16.520963: step 90700, loss 1.71243, acc 0.984615
2019-04-25T08:06:20.754347: step 90710, loss 1.71656, acc 0.986538
2019-04-25T08:06:24.790249: step 90720, loss 1.71348, acc 0.986538
2019-04-25T08:06:28.864628: step 90730, loss 1.73249, acc 0.973077
2019-04-25T08:06:33.262466: step 90740, loss 1.71779, acc 0.978846
2019-04-25T08:06:37.378559: step 90750, loss 1.73301, acc 0.976923
2019-04-25T08:06:41.435259: step 90760, loss 1.71477, acc 0.984615
2019-04-25T08:06:45.541482: step 90770, loss 1.71264, acc 0.986538
2019-04-25T08:06:49.730842: step 90780, loss 1.72828, acc 0.975
2019-04-25T08:06:53.794966: step 90790, loss 1.73525, acc 0.971154
2019-04-25T08:06:57.962110: step 90800, loss 1.72607, acc 0.976923
2019-04-25T08:07:02.084390: step 90810, loss 1.72071, acc 0.984615
2019-04-25T08:07:06.138829: step 90820, loss 1.72127, acc 0.980769
2019-04-25T08:07:10.228333: step 90830, loss 1.73535, acc 0.965385
2019-04-25T08:07:14.355913: step 90840, loss 1.73034, acc 0.973077
2019-04-25T08:07:18.402418: step 90850, loss 1.742, acc 0.978846
2019-04-25T08:07:22.546146: step 90860, loss 1.71181, acc 0.980769
2019-04-25T08:07:26.682299: step 90870, loss 1.71423, acc 0.986538
2019-04-25T08:07:30.758109: step 90880, loss 1.71882, acc 0.982692
2019-04-25T08:07:34.878340: step 90890, loss 1.72445, acc 0.971154
2019-04-25T08:07:39.030993: step 90900, loss 1.72063, acc 0.984615
2019-04-25T08:07:43.078349: step 90910, loss 1.71668, acc 0.976923
2019-04-25T08:07:47.180706: step 90920, loss 1.71347, acc 0.978846
2019-04-25T08:07:51.435555: step 90930, loss 1.71309, acc 0.976923
2019-04-25T08:07:55.579858: step 90940, loss 1.73532, acc 0.973077
2019-04-25T08:07:59.674749: step 90950, loss 1.71668, acc 0.980769
2019-04-25T08:08:03.741865: step 90960, loss 1.71563, acc 0.982692
2019-04-25T08:08:07.909251: step 90970, loss 1.71954, acc 0.980769
2019-04-25T08:08:12.327523: step 90980, loss 1.70645, acc 0.986538
2019-04-25T08:08:16.544734: step 90990, loss 1.71823, acc 0.975
2019-04-25T08:08:20.619292: step 91000, loss 1.71092, acc 0.984615

Evaluation:
2019-04-25T08:08:37.880551: step 91000, loss 2.88727, acc 0.855512
<<< (50)-RELATIONSHIP EVALUATION RESULT ON DEV SET -- LIC2019 Information Extraction Task >>>:
macro-averaged Precision = 0.855114%
macro-averaged Recall = 0.860001%
macro-averaged F1-score = 0.852121%, Best = 0.871202%

2019-04-25T08:08:42.037591: step 91010, loss 1.72514, acc 0.978846
2019-04-25T08:08:46.424964: step 91020, loss 1.70763, acc 0.980769
2019-04-25T08:08:50.582858: step 91030, loss 1.72458, acc 0.971154
2019-04-25T08:08:54.670258: step 91040, loss 1.72746, acc 0.982692
2019-04-25T08:08:58.769543: step 91050, loss 1.7074, acc 0.980769
2019-04-25T08:09:02.950376: step 91060, loss 1.72475, acc 0.967308
2019-04-25T08:09:07.000142: step 91070, loss 1.72244, acc 0.978846
2019-04-25T08:09:11.112533: step 91080, loss 1.72508, acc 0.973077
2019-04-25T08:09:15.264148: step 91090, loss 1.70494, acc 0.982692
2019-04-25T08:09:19.310713: step 91100, loss 1.73224, acc 0.978846
2019-04-25T08:09:23.385683: step 91110, loss 1.69723, acc 0.986538
2019-04-25T08:09:27.538910: step 91120, loss 1.70036, acc 0.986538
2019-04-25T08:09:31.623289: step 91130, loss 1.71185, acc 0.978846
2019-04-25T08:09:35.731771: step 91140, loss 1.72229, acc 0.969231
2019-04-25T08:09:39.844968: step 91150, loss 1.7028, acc 0.982692
2019-04-25T08:09:43.915546: step 91160, loss 1.70807, acc 0.978846
2019-04-25T08:09:48.030928: step 91170, loss 1.71896, acc 0.973077
2019-04-25T08:09:52.167507: step 91180, loss 1.71443, acc 0.971154
2019-04-25T08:09:56.240175: step 91190, loss 1.6981, acc 0.982692
2019-04-25T08:10:00.365696: step 91200, loss 1.73426, acc 0.965385
2019-04-25T08:10:04.544721: step 91210, loss 1.72248, acc 0.973077
2019-04-25T08:10:08.583134: step 91220, loss 1.70028, acc 0.986538
2019-04-25T08:10:12.775861: step 91230, loss 1.69319, acc 0.988462
2019-04-25T08:10:16.800630: step 91240, loss 1.73311, acc 0.967308
2019-04-25T08:10:20.977199: step 91250, loss 1.71439, acc 0.982692
2019-04-25T08:10:24.979171: step 91260, loss 1.72732, acc 0.973077
2019-04-25T08:10:29.212856: step 91270, loss 1.71735, acc 0.975
2019-04-25T08:10:33.238785: step 91280, loss 1.69869, acc 0.984615
2019-04-25T08:10:37.315440: step 91290, loss 1.72058, acc 0.965385
2019-04-25T08:10:41.475196: step 91300, loss 1.71586, acc 0.975
2019-04-25T08:10:45.565197: step 91310, loss 1.69743, acc 0.982692
2019-04-25T08:10:49.651137: step 91320, loss 1.71804, acc 0.967308
2019-04-25T08:10:53.816292: step 91330, loss 1.70596, acc 0.971154
2019-04-25T08:10:57.871389: step 91340, loss 1.70118, acc 0.982692
2019-04-25T08:11:01.993946: step 91350, loss 1.70165, acc 0.986538
2019-04-25T08:11:06.026267: step 91360, loss 1.70707, acc 0.978846
2019-04-25T08:11:10.090998: step 91370, loss 1.69986, acc 0.982692
2019-04-25T08:11:14.186979: step 91380, loss 1.71517, acc 0.971154
2019-04-25T08:11:18.443833: step 91390, loss 1.70821, acc 0.971154
2019-04-25T08:11:22.450797: step 91400, loss 1.71376, acc 0.976923
2019-04-25T08:11:26.575715: step 91410, loss 1.71216, acc 0.975
2019-04-25T08:11:30.741395: step 91420, loss 1.71299, acc 0.978846
2019-04-25T08:11:34.810529: step 91430, loss 1.69897, acc 0.982692
2019-04-25T08:11:38.917033: step 91440, loss 1.72115, acc 0.971154
2019-04-25T08:11:43.089420: step 91450, loss 1.70105, acc 0.978846
2019-04-25T08:11:47.178504: step 91460, loss 1.70344, acc 0.978846
2019-04-25T08:11:51.279773: step 91470, loss 1.69566, acc 0.980769
2019-04-25T08:11:55.386075: step 91480, loss 1.71838, acc 0.976923
2019-04-25T08:11:59.468514: step 91490, loss 1.6906, acc 0.984615
2019-04-25T08:12:03.542364: step 91500, loss 1.70866, acc 0.973077
2019-04-25T08:12:07.738337: step 91510, loss 1.71716, acc 0.965385
2019-04-25T08:12:11.802433: step 91520, loss 1.70494, acc 0.975
2019-04-25T08:12:15.863231: step 91530, loss 1.69331, acc 0.980769
2019-04-25T08:12:20.047924: step 91540, loss 1.69941, acc 0.978846
2019-04-25T08:12:24.137318: step 91550, loss 1.71694, acc 0.967308
2019-04-25T08:12:28.269622: step 91560, loss 1.69649, acc 0.978846
2019-04-25T08:12:32.438800: step 91570, loss 1.69448, acc 0.980769
2019-04-25T08:12:36.505918: step 91580, loss 1.69275, acc 0.978846
2019-04-25T08:12:40.678547: step 91590, loss 1.6986, acc 0.978846
2019-04-25T08:12:44.808786: step 91600, loss 1.72709, acc 0.967308
2019-04-25T08:12:48.843215: step 91610, loss 1.69044, acc 0.982692
2019-04-25T08:12:52.973398: step 91620, loss 1.70101, acc 0.975
2019-04-25T08:12:57.139067: step 91630, loss 1.69709, acc 0.975
2019-04-25T08:13:01.233817: step 91640, loss 1.70549, acc 0.969231
2019-04-25T08:13:05.363096: step 91650, loss 1.69661, acc 0.978846
2019-04-25T08:13:09.528773: step 91660, loss 1.6869, acc 0.982692
2019-04-25T08:13:13.542977: step 91670, loss 1.70073, acc 0.976923
2019-04-25T08:13:17.643143: step 91680, loss 1.69978, acc 0.969231
2019-04-25T08:13:21.824497: step 91690, loss 1.6857, acc 0.973077
2019-04-25T08:13:25.888328: step 91700, loss 1.69975, acc 0.975
2019-04-25T08:13:29.989056: step 91710, loss 1.69289, acc 0.978846
2019-04-25T08:13:34.125677: step 91720, loss 1.70943, acc 0.967308
2019-04-25T08:13:38.230705: step 91730, loss 1.7031, acc 0.976923
2019-04-25T08:13:42.382052: step 91740, loss 1.69985, acc 0.971154
2019-04-25T08:13:46.472125: step 91750, loss 1.70202, acc 0.973077
2019-04-25T08:13:50.503197: step 91760, loss 1.69508, acc 0.976923
2019-04-25T08:13:54.652390: step 91770, loss 1.69894, acc 0.971154
2019-04-25T08:13:58.815988: step 91780, loss 1.68764, acc 0.978846
2019-04-25T08:14:02.865261: step 91790, loss 1.69808, acc 0.980769
2019-04-25T08:14:06.994214: step 91800, loss 1.70382, acc 0.971154
2019-04-25T08:14:11.108602: step 91810, loss 1.67993, acc 0.984615
2019-04-25T08:14:15.116331: step 91820, loss 1.68912, acc 0.986538
2019-04-25T08:14:19.240967: step 91830, loss 1.68823, acc 0.975
2019-04-25T08:14:23.394470: step 91840, loss 1.67966, acc 0.980769
2019-04-25T08:14:27.450010: step 91850, loss 1.7005, acc 0.975
2019-04-25T08:14:31.610266: step 91860, loss 1.68087, acc 0.980769
2019-04-25T08:14:35.737063: step 91870, loss 1.67393, acc 0.984615
2019-04-25T08:14:39.825815: step 91880, loss 1.68284, acc 0.986538
2019-04-25T08:14:43.896905: step 91890, loss 1.68369, acc 0.975
2019-04-25T08:14:47.999559: step 91900, loss 1.7041, acc 0.965385
2019-04-25T08:14:52.453279: step 91910, loss 1.68762, acc 0.976923
2019-04-25T08:14:56.607803: step 91920, loss 1.67528, acc 0.980769
2019-04-25T08:15:00.681991: step 91930, loss 1.67462, acc 0.990385
2019-04-25T08:15:04.800378: step 91940, loss 1.71051, acc 0.973077
2019-04-25T08:15:08.985370: step 91950, loss 1.68603, acc 0.982692
2019-04-25T08:15:13.084160: step 91960, loss 1.71619, acc 0.959615
2019-04-25T08:15:17.180484: step 91970, loss 1.71076, acc 0.969231
2019-04-25T08:15:21.296121: step 91980, loss 1.70315, acc 0.967308
2019-04-25T08:15:25.391162: step 91990, loss 1.68448, acc 0.980769
2019-04-25T08:15:29.511333: step 92000, loss 1.68285, acc 0.980769

Evaluation:
2019-04-25T08:15:46.484668: step 92000, loss 2.90086, acc 0.863025
<<< (50)-RELATIONSHIP EVALUATION RESULT ON DEV SET -- LIC2019 Information Extraction Task >>>:
macro-averaged Precision = 0.857974%
macro-averaged Recall = 0.86022%
macro-averaged F1-score = 0.854156%, Best = 0.871202%

2019-04-25T08:15:50.699158: step 92010, loss 1.67722, acc 0.980769
2019-04-25T08:15:54.758287: step 92020, loss 1.67973, acc 0.976923
2019-04-25T08:15:58.959200: step 92030, loss 1.68399, acc 0.973077
2019-04-25T08:16:03.066326: step 92040, loss 1.68721, acc 0.975
2019-04-25T08:16:07.114326: step 92050, loss 1.68513, acc 0.980769
2019-04-25T08:16:11.269005: step 92060, loss 1.67132, acc 0.986538
2019-04-25T08:16:15.334795: step 92070, loss 1.68719, acc 0.980769
2019-04-25T08:16:19.377000: step 92080, loss 1.68716, acc 0.975
2019-04-25T08:16:23.607198: step 92090, loss 1.68013, acc 0.976923
2019-04-25T08:16:28.326739: step 92100, loss 1.69372, acc 0.973077
2019-04-25T08:16:32.487889: step 92110, loss 1.69, acc 0.967308
2019-04-25T08:16:36.583529: step 92120, loss 1.67595, acc 0.984615
2019-04-25T08:16:40.680101: step 92130, loss 1.67632, acc 0.978846
2019-04-25T08:16:44.733485: step 92140, loss 1.67254, acc 0.980769
2019-04-25T08:16:48.882596: step 92150, loss 1.67427, acc 0.982692
2019-04-25T08:16:52.924495: step 92160, loss 1.66985, acc 0.986538
2019-04-25T08:16:57.076425: step 92170, loss 1.66978, acc 0.982692
2019-04-25T08:17:01.191388: step 92180, loss 1.6772, acc 0.978846
2019-04-25T08:17:05.284101: step 92190, loss 1.66736, acc 0.986538
2019-04-25T08:17:09.322864: step 92200, loss 1.67324, acc 0.982692
2019-04-25T08:17:13.444208: step 92210, loss 1.67005, acc 0.984615
2019-04-25T08:17:17.493213: step 92220, loss 1.66689, acc 0.990385
2019-04-25T08:17:21.694417: step 92230, loss 1.66698, acc 0.986538
2019-04-25T08:17:25.864921: step 92240, loss 1.67193, acc 0.978846
2019-04-25T08:17:29.887868: step 92250, loss 1.67691, acc 0.975
2019-04-25T08:17:34.008279: step 92260, loss 1.68974, acc 0.967308
2019-04-25T08:17:38.136509: step 92270, loss 1.68143, acc 0.975
2019-04-25T08:17:42.185241: step 92280, loss 1.67626, acc 0.978846
2019-04-25T08:17:46.328275: step 92290, loss 1.6641, acc 0.984615
2019-04-25T08:17:50.477530: step 92300, loss 1.67163, acc 0.976923
2019-04-25T08:17:54.549984: step 92310, loss 1.66129, acc 0.984615
2019-04-25T08:17:58.663793: step 92320, loss 1.67999, acc 0.971154
2019-04-25T08:18:02.858170: step 92330, loss 1.67652, acc 0.984615
2019-04-25T08:18:06.941870: step 92340, loss 1.67706, acc 0.973077
2019-04-25T08:18:11.068904: step 92350, loss 1.65786, acc 0.988462
2019-04-25T08:18:15.271802: step 92360, loss 1.6705, acc 0.982692
2019-04-25T08:18:19.332129: step 92370, loss 1.66492, acc 0.978846
2019-04-25T08:18:23.445483: step 92380, loss 1.66173, acc 0.984615
2019-04-25T08:18:27.614696: step 92390, loss 1.65392, acc 0.994231
2019-04-25T08:18:31.645940: step 92400, loss 1.67357, acc 0.975
2019-04-25T08:18:35.777935: step 92410, loss 1.66206, acc 0.982692
2019-04-25T08:18:39.944191: step 92420, loss 1.67332, acc 0.975
2019-04-25T08:18:43.994036: step 92430, loss 1.66142, acc 0.982692
2019-04-25T08:18:48.130830: step 92440, loss 1.67758, acc 0.969231
2019-04-25T08:18:52.276395: step 92450, loss 1.66195, acc 0.984615
2019-04-25T08:18:56.331766: step 92460, loss 1.68152, acc 0.971154
2019-04-25T08:19:00.440248: step 92470, loss 1.66452, acc 0.982692
2019-04-25T08:19:04.588846: step 92480, loss 1.67046, acc 0.976923
2019-04-25T08:19:08.608657: step 92490, loss 1.66245, acc 0.978846
2019-04-25T08:19:12.727287: step 92500, loss 1.66964, acc 0.982692
2019-04-25T08:19:16.864494: step 92510, loss 1.65403, acc 0.990385
2019-04-25T08:19:20.930753: step 92520, loss 1.66249, acc 0.988462
2019-04-25T08:19:25.093045: step 92530, loss 1.67144, acc 0.976923
2019-04-25T08:19:29.178986: step 92540, loss 1.66655, acc 0.980769
2019-04-25T08:19:33.261435: step 92550, loss 1.66716, acc 0.969231
2019-04-25T08:19:37.414244: step 92560, loss 1.65924, acc 0.982692
2019-04-25T08:19:41.502048: step 92570, loss 1.66847, acc 0.973077
2019-04-25T08:19:45.548289: step 92580, loss 1.65472, acc 0.990385
2019-04-25T08:19:49.691898: step 92590, loss 1.64999, acc 0.980769
2019-04-25T08:19:53.797969: step 92600, loss 1.67982, acc 0.967308
2019-04-25T08:19:57.841973: step 92610, loss 1.6725, acc 0.975
2019-04-25T08:20:02.018238: step 92620, loss 1.68275, acc 0.967308
2019-04-25T08:20:06.148246: step 92630, loss 1.69415, acc 0.963462
2019-04-25T08:20:10.213679: step 92640, loss 1.66685, acc 0.975
2019-04-25T08:20:14.336251: step 92650, loss 1.66551, acc 0.975
2019-04-25T08:20:18.500191: step 92660, loss 1.67145, acc 0.978846
2019-04-25T08:20:22.636484: step 92670, loss 1.66256, acc 0.976923
2019-04-25T08:20:26.736627: step 92680, loss 1.67601, acc 0.969231
2019-04-25T08:20:30.901272: step 92690, loss 1.64802, acc 0.984615
2019-04-25T08:20:34.953991: step 92700, loss 1.6622, acc 0.973077
2019-04-25T08:20:39.072229: step 92710, loss 1.67944, acc 0.959615
2019-04-25T08:20:43.144013: step 92720, loss 1.66652, acc 0.969231
2019-04-25T08:20:47.195103: step 92730, loss 1.66848, acc 0.971154
2019-04-25T08:20:51.363553: step 92740, loss 1.65363, acc 0.986538
2019-04-25T08:20:55.470915: step 92750, loss 1.67166, acc 0.965385
2019-04-25T08:20:59.606442: step 92760, loss 1.67235, acc 0.969231
2019-04-25T08:21:03.699314: step 92770, loss 1.65986, acc 0.978846
2019-04-25T08:21:07.945081: step 92780, loss 1.65488, acc 0.976923
2019-04-25T08:21:12.113483: step 92790, loss 1.65688, acc 0.982692
2019-04-25T08:21:16.181220: step 92800, loss 1.66563, acc 0.969231
2019-04-25T08:21:20.262738: step 92810, loss 1.66119, acc 0.973077
2019-04-25T08:21:24.453549: step 92820, loss 1.6577, acc 0.978846
2019-04-25T08:21:28.522071: step 92830, loss 1.65985, acc 0.973077
2019-04-25T08:21:32.575426: step 92840, loss 1.66086, acc 0.975
2019-04-25T08:21:36.789731: step 92850, loss 1.66065, acc 0.971154
2019-04-25T08:21:40.822045: step 92860, loss 1.65861, acc 0.975
2019-04-25T08:21:44.893061: step 92870, loss 1.64244, acc 0.982692
2019-04-25T08:21:49.064900: step 92880, loss 1.65975, acc 0.975
2019-04-25T08:21:53.163640: step 92890, loss 1.65934, acc 0.978846
2019-04-25T08:21:57.172091: step 92900, loss 1.66404, acc 0.976923
2019-04-25T08:22:01.315891: step 92910, loss 1.65919, acc 0.978846
2019-04-25T08:22:05.384414: step 92920, loss 1.66177, acc 0.965385
2019-04-25T08:22:09.535629: step 92930, loss 1.64832, acc 0.982692
2019-04-25T08:22:13.754186: step 92940, loss 1.65685, acc 0.971154
2019-04-25T08:22:17.972930: step 92950, loss 1.64359, acc 0.984615
2019-04-25T08:22:22.131557: step 92960, loss 1.65214, acc 0.980769
2019-04-25T08:22:26.275574: step 92970, loss 1.65518, acc 0.976923
2019-04-25T08:22:30.393903: step 92980, loss 1.66952, acc 0.967308
2019-04-25T08:22:34.433312: step 92990, loss 1.64854, acc 0.980769
2019-04-25T08:22:38.760337: step 93000, loss 1.65007, acc 0.980769

Evaluation:
2019-04-25T08:22:56.253343: step 93000, loss 2.77616, acc 0.859358
<<< (50)-RELATIONSHIP EVALUATION RESULT ON DEV SET -- LIC2019 Information Extraction Task >>>:
macro-averaged Precision = 0.853112%
macro-averaged Recall = 0.863448%
macro-averaged F1-score = 0.852793%, Best = 0.871202%

2019-04-25T08:23:00.492313: step 93010, loss 1.64688, acc 0.980769
2019-04-25T08:23:04.541647: step 93020, loss 1.65463, acc 0.976923
2019-04-25T08:23:08.653424: step 93030, loss 1.66365, acc 0.965385
2019-04-25T08:23:12.815876: step 93040, loss 1.66397, acc 0.971154
2019-04-25T08:23:16.887393: step 93050, loss 1.65558, acc 0.980769
2019-04-25T08:23:20.939722: step 93060, loss 1.66586, acc 0.973077
2019-04-25T08:23:25.140199: step 93070, loss 1.66472, acc 0.971154
2019-04-25T08:23:29.476662: step 93080, loss 1.65864, acc 0.969231
2019-04-25T08:23:33.591621: step 93090, loss 1.63676, acc 0.982692
2019-04-25T08:23:37.719593: step 93100, loss 1.6696, acc 0.965385
2019-04-25T08:23:41.889882: step 93110, loss 1.653, acc 0.976923
2019-04-25T08:23:45.977366: step 93120, loss 1.63089, acc 0.990385
2019-04-25T08:23:50.143232: step 93130, loss 1.66252, acc 0.969231
2019-04-25T08:23:54.220457: step 93140, loss 1.6474, acc 0.975
2019-04-25T08:23:58.294167: step 93150, loss 1.6755, acc 0.963462
2019-04-25T08:24:02.399146: step 93160, loss 1.66505, acc 0.967308
2019-04-25T08:24:06.935097: step 93170, loss 1.64401, acc 0.980769
2019-04-25T08:24:11.052557: step 93180, loss 1.63506, acc 0.988462
2019-04-25T08:24:15.215314: step 93190, loss 1.65258, acc 0.975
2019-04-25T08:24:19.293752: step 93200, loss 1.64626, acc 0.986538
2019-04-25T08:24:23.385594: step 93210, loss 1.64891, acc 0.976923
2019-04-25T08:24:27.559466: step 93220, loss 1.64818, acc 0.969231
2019-04-25T08:24:31.601525: step 93230, loss 1.66916, acc 0.973077
2019-04-25T08:24:35.731987: step 93240, loss 1.65586, acc 0.969231
2019-04-25T08:24:39.852140: step 93250, loss 1.64309, acc 0.984615
2019-04-25T08:24:43.922941: step 93260, loss 1.63655, acc 0.984615
2019-04-25T08:24:48.077029: step 93270, loss 1.64444, acc 0.978846
2019-04-25T08:24:52.212665: step 93280, loss 1.65479, acc 0.980769
2019-04-25T08:24:56.250645: step 93290, loss 1.63429, acc 0.982692
2019-04-25T08:25:00.341289: step 93300, loss 1.63252, acc 0.986538
2019-04-25T08:25:04.493913: step 93310, loss 1.64159, acc 0.978846
2019-04-25T08:25:08.500738: step 93320, loss 1.63857, acc 0.980769
2019-04-25T08:25:12.629878: step 93330, loss 1.64655, acc 0.976923
2019-04-25T08:25:16.793758: step 93340, loss 1.64617, acc 0.982692
2019-04-25T08:25:20.824051: step 93350, loss 1.63818, acc 0.978846
2019-04-25T08:25:24.922093: step 93360, loss 1.64221, acc 0.976923
2019-04-25T08:25:29.104565: step 93370, loss 1.64914, acc 0.971154
2019-04-25T08:25:33.176804: step 93380, loss 1.64726, acc 0.978846
2019-04-25T08:25:37.266449: step 93390, loss 1.63934, acc 0.988462
2019-04-25T08:25:41.393386: step 93400, loss 1.62635, acc 0.986538
2019-04-25T08:25:45.473166: step 93410, loss 1.62486, acc 0.982692
2019-04-25T08:25:49.779583: step 93420, loss 1.62983, acc 0.982692
2019-04-25T08:25:53.845053: step 93430, loss 1.62319, acc 0.988462
2019-04-25T08:25:58.254561: step 93440, loss 1.62955, acc 0.984615
2019-04-25T08:26:02.368041: step 93450, loss 1.62413, acc 0.990385
2019-04-25T08:26:06.438585: step 93460, loss 1.64601, acc 0.969231
2019-04-25T08:26:10.529522: step 93470, loss 1.65188, acc 0.973077
2019-04-25T08:26:14.685679: step 93480, loss 1.63206, acc 0.982692
2019-04-25T08:26:18.726260: step 93490, loss 1.64539, acc 0.971154
2019-04-25T08:26:22.863287: step 93500, loss 1.63272, acc 0.978846
2019-04-25T08:26:27.018674: step 93510, loss 1.63572, acc 0.976923
2019-04-25T08:26:31.083436: step 93520, loss 1.64589, acc 0.975
2019-04-25T08:26:35.211724: step 93530, loss 1.63805, acc 0.978846
2019-04-25T08:26:39.337479: step 93540, loss 1.63777, acc 0.976923
2019-04-25T08:26:43.406334: step 93550, loss 1.65241, acc 0.975
2019-04-25T08:26:47.552192: step 93560, loss 1.64741, acc 0.965385
2019-04-25T08:26:51.625025: step 93570, loss 1.61808, acc 0.990385
2019-04-25T08:26:55.664315: step 93580, loss 1.62648, acc 0.984615
2019-04-25T08:26:59.906807: step 93590, loss 1.62489, acc 0.980769
2019-04-25T08:27:04.060050: step 93600, loss 1.64999, acc 0.976923
2019-04-25T08:27:08.133447: step 93610, loss 1.6468, acc 0.969231
2019-04-25T08:27:12.182542: step 93620, loss 1.61478, acc 0.990385
2019-04-25T08:27:16.331692: step 93630, loss 1.64372, acc 0.973077
2019-04-25T08:27:20.414674: step 93640, loss 1.61998, acc 0.984615
2019-04-25T08:27:24.510666: step 93650, loss 1.63282, acc 0.978846
2019-04-25T08:27:28.607404: step 93660, loss 1.61979, acc 0.988462
2019-04-25T08:27:32.665669: step 93670, loss 1.64414, acc 0.976923
2019-04-25T08:27:36.763756: step 93680, loss 1.62415, acc 0.984615
