
================ Hyper-parameters ================

TRAIN_PATH=./data/update_20190419/train
DEV_PATH=./data/update_20190419/dev
TEST_PATH=./data/update_20190419/test
TRAIN_FEATURES_PATH=./data/update_20190419/
DEV_FEATURES_PATH=./data/update_20190419/
TEST_FEATURES_PATH=./data/update_20190419/
MAX_SENTENCE_LENGTH=100
EMBEDDINGS=None
EMBEDDING_SIZE=300
POS_EMBEDDING_SIZE=50
EMB_DROPOUT_KEEP_PROB=0.7
HIDDEN_SIZE=300
RNN_DROPOUT_KEEP_PROB=0.7
NUM_HEADS=4
ATTENTION_SIZE=50
DESC=
DROPOUT_KEEP_PROB=0.5
L2_REG_LAMBDA=1e-05
BATCH_SIZE=520
TEST_BATCH_SIZE=256
NUM_EPOCHS=100
DISPLAY_EVERY=10
EVALUATE_EVERY=1000
NUM_CHECKPOINTS=5
LEARNING_RATE=1.0
DECAY_RATE=0.9
ALLOW_SOFT_PLACEMENT=False
LOG_DEVICE_PLACEMENT=False
GPU_ALLOW_GROWTH=True
CHECKPOINT_DIR=None

==================================================

2019-04-22T16:17:58.351699: step 10, loss 16.4272, acc 0.0923077
2019-04-22T21:55:34.317112: step 53260, loss 4.64143, acc 0.961538
2019-04-22T21:55:37.975304: step 53270, loss 4.63073, acc 0.948077
2019-04-22T21:55:41.650991: step 53280, loss 4.65851, acc 0.942308
2019-04-22T21:55:45.348734: step 53290, loss 4.66256, acc 0.942308
2019-04-22T21:55:49.071895: step 53300, loss 4.63054, acc 0.959615
2019-04-22T21:55:52.758779: step 53310, loss 4.6542, acc 0.955769
2019-04-22T21:55:56.423296: step 53320, loss 4.63693, acc 0.951923
2019-04-22T21:56:00.231063: step 53330, loss 4.59196, acc 0.969231
2019-04-22T21:56:03.895457: step 53340, loss 4.62762, acc 0.953846
2019-04-22T21:56:07.531893: step 53350, loss 4.62345, acc 0.946154
2019-04-22T21:56:11.193618: step 53360, loss 4.64062, acc 0.946154
2019-04-22T21:56:14.834221: step 53370, loss 4.64845, acc 0.955769
2019-04-22T21:56:18.475133: step 53380, loss 4.66802, acc 0.934615
2019-04-22T21:56:22.118510: step 53390, loss 4.6138, acc 0.955769
2019-04-22T21:56:25.920878: step 53400, loss 4.60974, acc 0.946154
2019-04-22T21:56:29.579472: step 53410, loss 4.63099, acc 0.95
2019-04-22T21:56:33.188443: step 53420, loss 4.61785, acc 0.959615
2019-04-22T21:56:36.846098: step 53430, loss 4.63782, acc 0.938462
2019-04-22T21:56:40.571981: step 53440, loss 4.62648, acc 0.944231
2019-04-22T21:56:44.283066: step 53450, loss 4.60961, acc 0.944231
2019-04-22T21:56:47.986770: step 53460, loss 4.58711, acc 0.965385
2019-04-22T21:56:51.648514: step 53470, loss 4.62554, acc 0.951923
2019-04-22T21:56:55.299708: step 53480, loss 4.61302, acc 0.959615
2019-04-22T21:56:58.994545: step 53490, loss 4.60319, acc 0.957692
2019-04-22T21:57:02.632263: step 53500, loss 4.61167, acc 0.953846
2019-04-22T21:57:06.353559: step 53510, loss 4.62213, acc 0.948077
2019-04-22T21:57:10.091914: step 53520, loss 4.60078, acc 0.953846
2019-04-22T21:57:13.753091: step 53530, loss 4.60193, acc 0.948077
2019-04-22T21:57:17.420680: step 53540, loss 4.61676, acc 0.948077
2019-04-22T21:57:21.058532: step 53550, loss 4.6335, acc 0.944231
2019-04-22T21:57:24.733415: step 53560, loss 4.63093, acc 0.944231
2019-04-22T21:57:28.468005: step 53570, loss 4.62806, acc 0.951923
2019-04-22T21:57:32.149106: step 53580, loss 4.61509, acc 0.951923
2019-04-22T21:57:35.794579: step 53590, loss 4.62616, acc 0.940385
2019-04-22T21:57:39.493122: step 53600, loss 4.5867, acc 0.959615
2019-04-22T21:57:43.177807: step 53610, loss 4.57664, acc 0.967308
2019-04-22T21:57:46.827291: step 53620, loss 4.58424, acc 0.963462
2019-04-22T21:57:50.500422: step 53630, loss 4.62875, acc 0.936538
2019-04-22T21:57:54.157602: step 53640, loss 4.62664, acc 0.936538
2019-04-22T21:57:57.840655: step 53650, loss 4.60718, acc 0.95
2019-04-22T21:58:01.474417: step 53660, loss 4.5963, acc 0.959615
2019-04-22T21:58:05.144500: step 53670, loss 4.58662, acc 0.955769
2019-04-22T21:58:08.817041: step 53680, loss 4.57964, acc 0.959615
2019-04-22T21:58:12.511785: step 53690, loss 4.58282, acc 0.955769
2019-04-22T21:58:16.180015: step 53700, loss 4.61252, acc 0.938462
2019-04-22T21:58:19.879289: step 53710, loss 4.57614, acc 0.948077
2019-04-22T21:58:23.554964: step 53720, loss 4.59076, acc 0.953846
2019-04-22T21:58:27.286330: step 53730, loss 4.55044, acc 0.978846
2019-04-22T21:58:30.957309: step 53740, loss 4.59834, acc 0.940385
2019-04-22T21:58:34.637277: step 53750, loss 4.57587, acc 0.967308
2019-04-22T21:58:38.306369: step 53760, loss 4.58, acc 0.959615
2019-04-22T21:58:42.022566: step 53770, loss 4.58215, acc 0.959615
2019-04-22T21:58:45.725902: step 53780, loss 4.59534, acc 0.938462
2019-04-22T21:58:49.397908: step 53790, loss 4.58694, acc 0.961538
2019-04-22T21:58:53.081652: step 53800, loss 4.57918, acc 0.959615
2019-04-22T21:58:56.763109: step 53810, loss 4.5907, acc 0.95
2019-04-22T21:59:00.431598: step 53820, loss 4.5971, acc 0.930769
2019-04-22T21:59:04.129820: step 53830, loss 4.62549, acc 0.934615
2019-04-22T21:59:07.774521: step 53840, loss 4.59028, acc 0.940385
2019-04-22T21:59:11.435929: step 53850, loss 4.62166, acc 0.926923
2019-04-22T21:59:15.018388: step 53860, loss 4.57332, acc 0.955769
2019-04-22T21:59:18.713724: step 53870, loss 4.59601, acc 0.942308
2019-04-22T21:59:22.379290: step 53880, loss 4.63596, acc 0.932692
2019-04-22T21:59:26.026834: step 53890, loss 4.60043, acc 0.946154
2019-04-22T21:59:29.697790: step 53900, loss 4.56863, acc 0.95
2019-04-22T21:59:33.381966: step 53910, loss 4.6038, acc 0.938462
2019-04-22T21:59:37.030346: step 53920, loss 4.5748, acc 0.942308
2019-04-22T21:59:40.649280: step 53930, loss 4.59484, acc 0.944231
2019-04-22T21:59:44.276371: step 53940, loss 4.56977, acc 0.95
2019-04-22T21:59:47.960451: step 53950, loss 4.61985, acc 0.940385
2019-04-22T21:59:51.634797: step 53960, loss 4.5588, acc 0.948077
2019-04-22T21:59:55.292689: step 53970, loss 4.57257, acc 0.953846
2019-04-22T21:59:58.990324: step 53980, loss 4.58515, acc 0.946154
2019-04-22T22:00:02.618884: step 53990, loss 4.55278, acc 0.955769
2019-04-22T22:00:06.282621: step 54000, loss 4.55719, acc 0.95

Evaluation:
2019-04-22T22:00:19.016281: step 54000, loss 4.71399, acc 0.903966
<<< (50)-RELATIONSHIP EVALUATION RESULT ON DEV SET -- LIC2019 Information Extraction Task >>>:
macro-averaged Precision = 0.891488%
macro-averaged Recall = 0.90001%
macro-averaged F1-score = 0.894393%, Best = 0.89854%

2019-04-22T22:00:22.749488: step 54010, loss 4.54055, acc 0.957692
2019-04-22T22:00:26.386599: step 54020, loss 4.57541, acc 0.946154
2019-04-22T22:00:30.008278: step 54030, loss 4.55606, acc 0.959615
2019-04-22T22:00:33.637962: step 54040, loss 4.53626, acc 0.971154
2019-04-22T22:00:37.237528: step 54050, loss 4.5436, acc 0.965385
2019-04-22T22:00:40.883219: step 54060, loss 4.53917, acc 0.963462
2019-04-22T22:00:44.541847: step 54070, loss 4.52949, acc 0.975
2019-04-22T22:00:48.458106: step 54080, loss 4.53829, acc 0.959615
2019-04-22T22:00:52.103228: step 54090, loss 4.56064, acc 0.953846
2019-04-22T22:00:55.770652: step 54100, loss 4.55364, acc 0.959615
2019-04-22T22:00:59.441884: step 54110, loss 4.54618, acc 0.961538
2019-04-22T22:01:03.117184: step 54120, loss 4.60897, acc 0.936538
2019-04-22T22:01:06.754561: step 54130, loss 4.53764, acc 0.955769
2019-04-22T22:01:10.403939: step 54140, loss 4.5388, acc 0.967308
2019-04-22T22:01:14.040631: step 54150, loss 4.54677, acc 0.959615
2019-04-22T22:01:17.686897: step 54160, loss 4.53596, acc 0.967308
2019-04-22T22:01:21.377594: step 54170, loss 4.53571, acc 0.951923
2019-04-22T22:01:25.049023: step 54180, loss 4.52567, acc 0.971154
2019-04-22T22:01:28.777111: step 54190, loss 4.56091, acc 0.948077
2019-04-22T22:01:32.440787: step 54200, loss 4.57084, acc 0.936538
2019-04-22T22:01:36.124283: step 54210, loss 4.53104, acc 0.961538
2019-04-22T22:01:39.819892: step 54220, loss 4.5846, acc 0.942308
2019-04-22T22:01:43.483061: step 54230, loss 4.54994, acc 0.95
2019-04-22T22:01:47.160553: step 54240, loss 4.57137, acc 0.946154
2019-04-22T22:01:50.902448: step 54250, loss 4.53802, acc 0.959615
2019-04-22T22:01:54.622616: step 54260, loss 4.5535, acc 0.946154
2019-04-22T22:01:58.320093: step 54270, loss 4.54703, acc 0.95
2019-04-22T22:02:01.961270: step 54280, loss 4.56006, acc 0.936538
2019-04-22T22:02:05.622531: step 54290, loss 4.54687, acc 0.946154
2019-04-22T22:02:09.269604: step 54300, loss 4.53812, acc 0.948077
2019-04-22T22:02:12.978365: step 54310, loss 4.54139, acc 0.953846
2019-04-22T22:02:16.620522: step 54320, loss 4.5324, acc 0.955769
2019-04-22T22:02:20.268159: step 54330, loss 4.51943, acc 0.959615
2019-04-22T22:02:23.992191: step 54340, loss 4.51371, acc 0.959615
2019-04-22T22:02:27.698466: step 54350, loss 4.56538, acc 0.951923
2019-04-22T22:02:31.338852: step 54360, loss 4.57957, acc 0.936538
2019-04-22T22:02:35.001060: step 54370, loss 4.57047, acc 0.942308
2019-04-22T22:02:38.714979: step 54380, loss 4.51774, acc 0.967308
2019-04-22T22:02:42.335908: step 54390, loss 4.53921, acc 0.961538
2019-04-22T22:02:46.006924: step 54400, loss 4.5136, acc 0.955769
2019-04-22T22:02:49.577411: step 54410, loss 4.54363, acc 0.948077
2019-04-22T22:02:53.212832: step 54420, loss 4.53535, acc 0.953846
2019-04-22T22:02:56.894768: step 54430, loss 4.54178, acc 0.940385
2019-04-22T22:03:00.504800: step 54440, loss 4.54275, acc 0.95
2019-04-22T22:03:04.138698: step 54450, loss 4.53107, acc 0.953846
2019-04-22T22:03:07.856252: step 54460, loss 4.54813, acc 0.953846
2019-04-22T22:03:11.479690: step 54470, loss 4.53942, acc 0.95
2019-04-22T22:03:15.124992: step 54480, loss 4.54159, acc 0.940385
2019-04-22T22:03:18.816044: step 54490, loss 4.51735, acc 0.951923
2019-04-22T22:03:22.467537: step 54500, loss 4.52103, acc 0.957692
2019-04-22T22:03:26.140069: step 54510, loss 4.49587, acc 0.959615
2019-04-22T22:03:29.813809: step 54520, loss 4.5267, acc 0.940385
2019-04-22T22:03:33.492800: step 54530, loss 4.53065, acc 0.944231
2019-04-22T22:03:37.123551: step 54540, loss 4.53547, acc 0.957692
2019-04-22T22:03:40.729463: step 54550, loss 4.5133, acc 0.953846
2019-04-22T22:03:44.380987: step 54560, loss 4.52229, acc 0.953846
2019-04-22T22:03:48.039703: step 54570, loss 4.50185, acc 0.951923
2019-04-22T22:03:51.689755: step 54580, loss 4.5149, acc 0.953846
2019-04-22T22:03:55.319432: step 54590, loss 4.55064, acc 0.942308
2019-04-22T22:03:58.977607: step 54600, loss 4.49901, acc 0.959615
2019-04-22T22:04:02.644448: step 54610, loss 4.51764, acc 0.948077
2019-04-22T22:04:06.359698: step 54620, loss 4.49471, acc 0.961538
2019-04-22T22:04:10.018065: step 54630, loss 4.51488, acc 0.951923
2019-04-22T22:04:13.635912: step 54640, loss 4.55051, acc 0.951923
2019-04-22T22:04:17.310537: step 54650, loss 4.50652, acc 0.955769
2019-04-22T22:04:20.935938: step 54660, loss 4.52857, acc 0.938462
2019-04-22T22:04:24.618131: step 54670, loss 4.54664, acc 0.930769
2019-04-22T22:04:28.231141: step 54680, loss 4.51217, acc 0.944231
2019-04-22T22:04:31.896336: step 54690, loss 4.49619, acc 0.961538
2019-04-22T22:04:35.554332: step 54700, loss 4.49637, acc 0.959615
2019-04-22T22:04:39.181496: step 54710, loss 4.5013, acc 0.948077
2019-04-22T22:04:42.855346: step 54720, loss 4.52092, acc 0.946154
2019-04-22T22:04:46.483229: step 54730, loss 4.48092, acc 0.969231
2019-04-22T22:04:50.119445: step 54740, loss 4.50867, acc 0.944231
2019-04-22T22:04:53.748698: step 54750, loss 4.50758, acc 0.957692
2019-04-22T22:04:57.350678: step 54760, loss 4.47768, acc 0.967308
2019-04-22T22:05:01.056286: step 54770, loss 4.54059, acc 0.930769
2019-04-22T22:05:04.747346: step 54780, loss 4.51836, acc 0.944231
2019-04-22T22:05:08.415101: step 54790, loss 4.5013, acc 0.944231
2019-04-22T22:05:12.037332: step 54800, loss 4.46717, acc 0.959615
2019-04-22T22:05:15.693002: step 54810, loss 4.50421, acc 0.957692
2019-04-22T22:05:19.324793: step 54820, loss 4.51275, acc 0.942308
2019-04-22T22:05:23.228587: step 54830, loss 4.48988, acc 0.959615
2019-04-22T22:05:26.832877: step 54840, loss 4.50218, acc 0.95
2019-04-22T22:05:30.440426: step 54850, loss 4.47917, acc 0.963462
2019-04-22T22:05:34.075689: step 54860, loss 4.47849, acc 0.957692
2019-04-22T22:05:37.755591: step 54870, loss 4.45441, acc 0.965385
2019-04-22T22:05:41.388762: step 54880, loss 4.48396, acc 0.948077
2019-04-22T22:05:45.055798: step 54890, loss 4.45572, acc 0.973077
2019-04-22T22:05:48.714358: step 54900, loss 4.51566, acc 0.938462
2019-04-22T22:05:52.361642: step 54910, loss 4.46143, acc 0.961538
2019-04-22T22:05:56.027447: step 54920, loss 4.49468, acc 0.953846
2019-04-22T22:05:59.674627: step 54930, loss 4.51808, acc 0.938462
2019-04-22T22:06:03.309093: step 54940, loss 4.50254, acc 0.940385
2019-04-22T22:06:06.974610: step 54950, loss 4.47054, acc 0.969231
2019-04-22T22:06:10.583445: step 54960, loss 4.48225, acc 0.959615
2019-04-22T22:06:14.204528: step 54970, loss 4.46867, acc 0.963462
2019-04-22T22:06:17.869584: step 54980, loss 4.48774, acc 0.95
2019-04-22T22:06:21.579571: step 54990, loss 4.47703, acc 0.946154
2019-04-22T22:06:25.173927: step 55000, loss 4.46305, acc 0.959615

Evaluation:
2019-04-22T22:06:38.118002: step 55000, loss 4.60501, acc 0.903281
<<< (50)-RELATIONSHIP EVALUATION RESULT ON DEV SET -- LIC2019 Information Extraction Task >>>:
macro-averaged Precision = 0.893483%
macro-averaged Recall = 0.901186%
macro-averaged F1-score = 0.896334%, Best = 0.89854%

2019-04-22T22:06:41.937004: step 55010, loss 4.48993, acc 0.955769
2019-04-22T22:06:45.625873: step 55020, loss 4.49574, acc 0.951923
2019-04-22T22:06:49.244264: step 55030, loss 4.48702, acc 0.957692
2019-04-22T22:06:52.932464: step 55040, loss 4.47989, acc 0.955769
2019-04-22T22:06:56.610550: step 55050, loss 4.48772, acc 0.940385
2019-04-22T22:07:00.241000: step 55060, loss 4.47304, acc 0.957692
2019-04-22T22:07:03.900090: step 55070, loss 4.50297, acc 0.936538
2019-04-22T22:07:07.520167: step 55080, loss 4.49755, acc 0.936538
2019-04-22T22:07:11.206623: step 55090, loss 4.46235, acc 0.951923
2019-04-22T22:07:14.830539: step 55100, loss 4.46583, acc 0.953846
2019-04-22T22:07:18.511421: step 55110, loss 4.44826, acc 0.961538
2019-04-22T22:07:22.136939: step 55120, loss 4.48081, acc 0.95
2019-04-22T22:07:25.809255: step 55130, loss 4.48877, acc 0.953846
2019-04-22T22:07:29.453107: step 55140, loss 4.47519, acc 0.957692
2019-04-22T22:07:33.147411: step 55150, loss 4.45909, acc 0.951923
2019-04-22T22:07:36.776613: step 55160, loss 4.4832, acc 0.948077
2019-04-22T22:07:40.466076: step 55170, loss 4.45084, acc 0.95
2019-04-22T22:07:44.111734: step 55180, loss 4.46575, acc 0.953846
2019-04-22T22:07:47.808247: step 55190, loss 4.44518, acc 0.959615
2019-04-22T22:07:51.481895: step 55200, loss 4.47811, acc 0.948077
2019-04-22T22:07:55.086562: step 55210, loss 4.48621, acc 0.938462
2019-04-22T22:07:58.725596: step 55220, loss 4.44774, acc 0.959615
2019-04-22T22:08:02.397465: step 55230, loss 4.44562, acc 0.955769
2019-04-22T22:08:06.013034: step 55240, loss 4.44767, acc 0.963462
2019-04-22T22:08:09.672153: step 55250, loss 4.46041, acc 0.955769
2019-04-22T22:08:13.322885: step 55260, loss 4.45474, acc 0.957692
2019-04-22T22:08:16.994478: step 55270, loss 4.46035, acc 0.944231
2019-04-22T22:08:20.617851: step 55280, loss 4.48665, acc 0.948077
2019-04-22T22:08:24.285283: step 55290, loss 4.46841, acc 0.938462
2019-04-22T22:08:27.972412: step 55300, loss 4.4368, acc 0.951923
2019-04-22T22:08:31.591463: step 55310, loss 4.46103, acc 0.955769
2019-04-22T22:08:35.240772: step 55320, loss 4.46097, acc 0.95
2019-04-22T22:08:38.891178: step 55330, loss 4.44777, acc 0.948077
2019-04-22T22:08:42.576837: step 55340, loss 4.44335, acc 0.953846
2019-04-22T22:08:46.253299: step 55350, loss 4.44566, acc 0.953846
2019-04-22T22:08:49.961862: step 55360, loss 4.46005, acc 0.959615
2019-04-22T22:08:53.661166: step 55370, loss 4.42758, acc 0.959615
2019-04-22T22:08:57.316205: step 55380, loss 4.4398, acc 0.951923
2019-04-22T22:09:00.999728: step 55390, loss 4.42862, acc 0.963462
2019-04-22T22:09:04.633298: step 55400, loss 4.47514, acc 0.940385
2019-04-22T22:09:08.311746: step 55410, loss 4.49432, acc 0.930769
2019-04-22T22:09:11.931315: step 55420, loss 4.48262, acc 0.930769
2019-04-22T22:09:15.638349: step 55430, loss 4.43954, acc 0.955769
2019-04-22T22:09:19.319908: step 55440, loss 4.40569, acc 0.973077
2019-04-22T22:09:22.972046: step 55450, loss 4.45041, acc 0.953846
2019-04-22T22:09:26.658538: step 55460, loss 4.44218, acc 0.965385
2019-04-22T22:09:30.311027: step 55470, loss 4.43983, acc 0.957692
2019-04-22T22:09:33.947469: step 55480, loss 4.43247, acc 0.95
2019-04-22T22:09:37.653581: step 55490, loss 4.43905, acc 0.95
2019-04-22T22:09:41.355217: step 55500, loss 4.45846, acc 0.932692
2019-04-22T22:09:45.027751: step 55510, loss 4.43887, acc 0.959615
2019-04-22T22:09:48.633861: step 55520, loss 4.40331, acc 0.975
2019-04-22T22:09:52.237958: step 55530, loss 4.4004, acc 0.967308
2019-04-22T22:09:55.947688: step 55540, loss 4.42981, acc 0.95
2019-04-22T22:09:59.562894: step 55550, loss 4.4295, acc 0.963462
2019-04-22T22:10:03.244289: step 55560, loss 4.44527, acc 0.934615
2019-04-22T22:10:06.880323: step 55570, loss 4.43807, acc 0.955769
2019-04-22T22:10:10.694285: step 55580, loss 4.42901, acc 0.955769
2019-04-22T22:10:14.390805: step 55590, loss 4.45504, acc 0.946154
2019-04-22T22:10:18.040731: step 55600, loss 4.40481, acc 0.963462
2019-04-22T22:10:21.695357: step 55610, loss 4.45707, acc 0.940385
2019-04-22T22:10:25.396210: step 55620, loss 4.38861, acc 0.973077
2019-04-22T22:10:29.007817: step 55630, loss 4.42227, acc 0.946154
2019-04-22T22:10:32.713605: step 55640, loss 4.4162, acc 0.957692
2019-04-22T22:10:36.373694: step 55650, loss 4.42794, acc 0.948077
2019-04-22T22:10:40.000489: step 55660, loss 4.414, acc 0.955769
2019-04-22T22:10:43.647457: step 55670, loss 4.39815, acc 0.957692
2019-04-22T22:10:47.298086: step 55680, loss 4.4142, acc 0.971154
2019-04-22T22:10:50.966507: step 55690, loss 4.42598, acc 0.957692
2019-04-22T22:10:54.631289: step 55700, loss 4.40005, acc 0.959615
2019-04-22T22:10:58.298045: step 55710, loss 4.43692, acc 0.936538
2019-04-22T22:11:01.942479: step 55720, loss 4.421, acc 0.940385
2019-04-22T22:11:05.569544: step 55730, loss 4.4335, acc 0.953846
2019-04-22T22:11:09.191369: step 55740, loss 4.40456, acc 0.95
2019-04-22T22:11:12.848774: step 55750, loss 4.385, acc 0.973077
2019-04-22T22:11:16.553927: step 55760, loss 4.43799, acc 0.932692
2019-04-22T22:11:20.182095: step 55770, loss 4.44528, acc 0.944231
2019-04-22T22:11:23.851650: step 55780, loss 4.41629, acc 0.951923
2019-04-22T22:11:27.577643: step 55790, loss 4.39543, acc 0.963462
2019-04-22T22:11:31.229922: step 55800, loss 4.42482, acc 0.944231
2019-04-22T22:11:34.939969: step 55810, loss 4.40414, acc 0.951923
2019-04-22T22:11:38.619849: step 55820, loss 4.41545, acc 0.944231
2019-04-22T22:11:42.240129: step 55830, loss 4.38409, acc 0.965385
2019-04-22T22:11:45.917742: step 55840, loss 4.38894, acc 0.951923
2019-04-22T22:11:49.620374: step 55850, loss 4.39497, acc 0.953846
2019-04-22T22:11:53.256266: step 55860, loss 4.37254, acc 0.969231
2019-04-22T22:11:56.859169: step 55870, loss 4.38957, acc 0.953846
2019-04-22T22:12:00.514289: step 55880, loss 4.40259, acc 0.948077
2019-04-22T22:12:04.155258: step 55890, loss 4.40488, acc 0.957692
2019-04-22T22:12:07.830297: step 55900, loss 4.41003, acc 0.95
2019-04-22T22:12:11.509054: step 55910, loss 4.38787, acc 0.955769
2019-04-22T22:12:15.126147: step 55920, loss 4.38316, acc 0.961538
2019-04-22T22:12:18.820656: step 55930, loss 4.40443, acc 0.953846
2019-04-22T22:12:22.416435: step 55940, loss 4.37452, acc 0.961538
2019-04-22T22:12:26.141574: step 55950, loss 4.39624, acc 0.951923
2019-04-22T22:12:29.840454: step 55960, loss 4.38205, acc 0.961538
2019-04-22T22:12:33.482590: step 55970, loss 4.38898, acc 0.961538
2019-04-22T22:12:37.095029: step 55980, loss 4.41691, acc 0.940385
2019-04-22T22:12:40.778063: step 55990, loss 4.40938, acc 0.946154
2019-04-22T22:12:44.439622: step 56000, loss 4.41211, acc 0.946154

Evaluation:
2019-04-22T22:12:57.381057: step 56000, loss 4.54829, acc 0.903579
<<< (50)-RELATIONSHIP EVALUATION RESULT ON DEV SET -- LIC2019 Information Extraction Task >>>:
macro-averaged Precision = 0.898193%
macro-averaged Recall = 0.897569%
macro-averaged F1-score = 0.897183%, Best = 0.89854%

2019-04-22T22:13:01.170768: step 56010, loss 4.38242, acc 0.955769
2019-04-22T22:13:04.869214: step 56020, loss 4.37138, acc 0.961538
2019-04-22T22:13:08.513954: step 56030, loss 4.38809, acc 0.961538
2019-04-22T22:13:12.146067: step 56040, loss 4.37256, acc 0.963462
2019-04-22T22:13:15.818610: step 56050, loss 4.40571, acc 0.95
2019-04-22T22:13:19.537906: step 56060, loss 4.37228, acc 0.963462
2019-04-22T22:13:23.201595: step 56070, loss 4.37364, acc 0.965385
2019-04-22T22:13:26.855375: step 56080, loss 4.36631, acc 0.961538
2019-04-22T22:13:30.525878: step 56090, loss 4.37803, acc 0.959615
2019-04-22T22:13:34.213259: step 56100, loss 4.40463, acc 0.948077
2019-04-22T22:13:37.821830: step 56110, loss 4.3779, acc 0.957692
2019-04-22T22:13:41.478847: step 56120, loss 4.36215, acc 0.963462
2019-04-22T22:13:45.136019: step 56130, loss 4.38835, acc 0.946154
2019-04-22T22:13:48.824031: step 56140, loss 4.37239, acc 0.961538
2019-04-22T22:13:52.500773: step 56150, loss 4.39325, acc 0.936538
2019-04-22T22:13:56.164143: step 56160, loss 4.37835, acc 0.955769
2019-04-22T22:13:59.844992: step 56170, loss 4.39396, acc 0.936538
2019-04-22T22:14:03.497146: step 56180, loss 4.37232, acc 0.955769
2019-04-22T22:14:07.160825: step 56190, loss 4.36377, acc 0.961538
2019-04-22T22:14:10.783409: step 56200, loss 4.34047, acc 0.973077
2019-04-22T22:14:14.452948: step 56210, loss 4.38839, acc 0.951923
2019-04-22T22:14:18.138947: step 56220, loss 4.356, acc 0.963462
2019-04-22T22:14:21.759860: step 56230, loss 4.37673, acc 0.955769
2019-04-22T22:14:25.391252: step 56240, loss 4.38131, acc 0.955769
2019-04-22T22:14:29.054469: step 56250, loss 4.36246, acc 0.957692
2019-04-22T22:14:32.741941: step 56260, loss 4.35355, acc 0.963462
2019-04-22T22:14:36.410169: step 56270, loss 4.38912, acc 0.946154
2019-04-22T22:14:40.064449: step 56280, loss 4.35341, acc 0.963462
2019-04-22T22:14:43.716539: step 56290, loss 4.35447, acc 0.963462
2019-04-22T22:14:47.328629: step 56300, loss 4.34406, acc 0.955769
2019-04-22T22:14:51.076078: step 56310, loss 4.32183, acc 0.978846
2019-04-22T22:14:54.739959: step 56320, loss 4.34366, acc 0.953846
2019-04-22T22:14:58.567127: step 56330, loss 4.34943, acc 0.959615
2019-04-22T22:15:02.253184: step 56340, loss 4.36351, acc 0.953846
2019-04-22T22:15:05.920185: step 56350, loss 4.36494, acc 0.955769
2019-04-22T22:15:09.598875: step 56360, loss 4.38844, acc 0.942308
2019-04-22T22:15:13.248695: step 56370, loss 4.35326, acc 0.95
2019-04-22T22:15:16.897962: step 56380, loss 4.35192, acc 0.955769
2019-04-22T22:15:20.546913: step 56390, loss 4.35558, acc 0.946154
2019-04-22T22:15:24.170936: step 56400, loss 4.3916, acc 0.951923
2019-04-22T22:15:27.854534: step 56410, loss 4.3862, acc 0.936538
2019-04-22T22:15:31.526590: step 56420, loss 4.33612, acc 0.971154
2019-04-22T22:15:35.190865: step 56430, loss 4.34903, acc 0.951923
2019-04-22T22:15:38.799875: step 56440, loss 4.3597, acc 0.95
2019-04-22T22:15:42.422153: step 56450, loss 4.3271, acc 0.965385
2019-04-22T22:15:46.127014: step 56460, loss 4.35109, acc 0.957692
2019-04-22T22:15:49.799631: step 56470, loss 4.33841, acc 0.961538
2019-04-22T22:15:53.446430: step 56480, loss 4.35585, acc 0.951923
2019-04-22T22:15:57.097150: step 56490, loss 4.34669, acc 0.95
2019-04-22T22:16:00.728278: step 56500, loss 4.39523, acc 0.942308
2019-04-22T22:16:04.390618: step 56510, loss 4.33057, acc 0.961538
2019-04-22T22:16:08.038729: step 56520, loss 4.35499, acc 0.953846
2019-04-22T22:16:11.677682: step 56530, loss 4.3407, acc 0.953846
2019-04-22T22:16:15.322897: step 56540, loss 4.35127, acc 0.940385
2019-04-22T22:16:18.996372: step 56550, loss 4.36802, acc 0.944231
2019-04-22T22:16:22.623017: step 56560, loss 4.34139, acc 0.946154
2019-04-22T22:16:26.310665: step 56570, loss 4.34714, acc 0.953846
2019-04-22T22:16:30.006014: step 56580, loss 4.32675, acc 0.957692
2019-04-22T22:16:33.637424: step 56590, loss 4.358, acc 0.948077
2019-04-22T22:16:37.334564: step 56600, loss 4.31667, acc 0.961538
2019-04-22T22:16:40.923996: step 56610, loss 4.33578, acc 0.955769
2019-04-22T22:16:44.568958: step 56620, loss 4.34619, acc 0.95
2019-04-22T22:16:48.216442: step 56630, loss 4.34578, acc 0.951923
2019-04-22T22:16:51.889072: step 56640, loss 4.31942, acc 0.959615
2019-04-22T22:16:55.510374: step 56650, loss 4.36986, acc 0.926923
2019-04-22T22:16:59.128911: step 56660, loss 4.32552, acc 0.959615
2019-04-22T22:17:02.809658: step 56670, loss 4.31025, acc 0.967308
2019-04-22T22:17:06.447945: step 56680, loss 4.36037, acc 0.944231
2019-04-22T22:17:10.123556: step 56690, loss 4.32864, acc 0.955769
2019-04-22T22:17:13.751178: step 56700, loss 4.35983, acc 0.946154
2019-04-22T22:17:17.464458: step 56710, loss 4.33934, acc 0.955769
2019-04-22T22:17:21.134657: step 56720, loss 4.3432, acc 0.946154
2019-04-22T22:17:24.813748: step 56730, loss 4.31222, acc 0.971154
2019-04-22T22:17:28.489726: step 56740, loss 4.33002, acc 0.959615
2019-04-22T22:17:32.117229: step 56750, loss 4.31239, acc 0.967308
